id,schema,name,country,topics,birthDate,nationality,position,registrationNumber,address,sanctions,datasets,sourceUrl
usgsa-9a9842025425039ac4b44905b62ced5d68baa674,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a98f930c9721cd919ed95833165b3302df5b6f1,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a99e620043460b3044a2cd3eadb4b3bcbbc7426,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9a12f3f6f38c35825b0a73e80adfac5a344c6f,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9a4d9241fd5119b91685e93237347f7d88ba0a,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9a66a1874b47e09cccbcfb2dcbdc0d5afd5091,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9aaaa4f3ed5b7216f056020f3a9b6bdf5456a9,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9b09362f879d07d0c8dc914143069631e96109,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9bdf281920021556fc618451eb4f57d3d319c3,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9bf6885cfb23e898b20dc355c2846c4e791e7e,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9c8a78aa5e54237e4ef0b03a67544e2fd0680a,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9cf086f2b56aed96f623a3c555ff0a8bfdf2f1,LegalEntity,RESEARCH AND TECHNOLOGICAL INSTITUTE OF OPTICAL MATERIALS ALL RUSSIA SCIENTIFIC CENTER SI VAVILOV STATE OPTICAL INSTITUTE,ru,debarment,,,,,"Ul. Babushkina D. 36, Korp. 1, Saint Petersburg, 192171",,us_sam_exclusions,
usgsa-9a9d8e7656a6e6730f8315d93ce356df35e50cfa,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9dbc9e7779d05bb8cc6f4566eaccfe94bbffca,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
usgsa-9a9ded80740716ec1cabd444cb5c7c09eed2f3e7,Sanction,,us,,,,,,,,us_sam_exclusions,https://sam.gov/data-services/Exclusions/Public%20V2?privacy=Public
